time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.0399999999999805,0.0,0.0,138.021017294,0.0,0.0,0.0,0.0,0.0,28.1718965953,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.041904759,0.0,0.0,0.0,0.0,0.0,28.1836729139,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.070732509,0.0,0.0,0.0,0.0,0.0,28.176101321,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.076635463,0.0,0.0,0.0,0.0,0.0,28.1857542011,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.087576445,0.0,0.0,0.0,0.0,0.0,28.1841013583,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.041645871,0.0,0.0,0.0,0.0,0.0,28.2021798623,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.048085801,0.0,0.0,0.0,0.0,0.0,28.1821428718,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.042035257,0.0,0.0,0.0,0.0,0.0,28.1836953827,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.0220062,0.0,0.0,0.0,0.0,0.0,28.1801711928,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.034616113,0.0,0.0,0.0,0.0,0.0,28.183431555,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.056240349,0.0,0.0,0.0,0.0,0.0,28.1713962482,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.049154719,0.0,0.0,0.0,0.0,0.0,28.1746082407,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.048225502,0.0,0.0,0.0,0.0,0.0,28.1795271386,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.039950527,0.0,0.0,0.0,0.0,0.0,28.1789945168,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.033796542,0.0,0.0,0.0,0.0,0.0,28.1956434282,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.015384871,0.0,0.0,0.0,0.0,0.0,28.177025028,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.068044847,0.0,0.0,0.0,0.0,0.0,28.1793672753,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.023323474,0.0,0.0,0.0,0.0,0.0,28.1774135879,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.060137995,0.0,0.0,0.0,0.0,0.0,28.1772250675,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.035598076,0.0,0.0,0.0,0.0,0.0,28.1824627612,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.038690034,0.0,0.0,0.0,0.0,0.0,28.1889631312,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.05369384,0.0,0.0,0.0,0.0,0.0,28.1915171297,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.040497425,0.0,0.0,0.0,0.0,0.0,28.1904342065,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.049020892,0.0,0.0,0.0,0.0,0.0,28.1708269997,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.021748533,0.0,0.0,0.0,0.0,0.0,28.193884321,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.068806461,0.0,0.0,0.0,0.0,0.0,28.177258814,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.038371001,0.0,0.0,0.0,0.0,0.0,28.1998712685,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.039474818,0.0,0.0,0.0,0.0,0.0,28.1880817606,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.067922534,0.0,0.0,0.0,0.0,0.0,28.1884671384,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.056917671,0.0,0.0,0.0,0.0,0.0,28.1830367201,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.095963582,0.0,0.0,0.0,0.0,0.0,28.1889033625,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.069590329,0.0,0.0,0.0,0.0,0.0,28.1836116863,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.025325816,0.0,0.0,0.0,0.0,0.0,28.177257555,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.092420959,0.0,0.0,0.0,0.0,0.0,28.1911838482,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.062888357,0.0,0.0,0.0,0.0,0.0,28.182032487,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.04799705,0.0,0.0,0.0,0.0,0.0,28.1927996226,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.04340076,0.0,0.0,0.0,0.0,0.0,28.1861607756,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.04309077,0.0,0.0,0.0,0.0,0.0,28.1890126385,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.081752372,0.0,0.0,0.0,0.0,0.0,28.1874653665,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.009672789,0.0,0.0,0.0,0.0,0.0,28.171813365,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.01957101,0.0,0.0,0.0,0.0,0.0,28.1811721242,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.080191734,0.0,0.0,0.0,0.0,0.0,28.1966259805,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.056166222,0.0,0.0,0.0,0.0,0.0,28.1728728711,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.086631353,0.0,0.0,0.0,0.0,0.0,28.1997599749,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.029730161,0.0,0.0,0.0,0.0,0.0,28.1780034442,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.013041723,0.0,0.0,0.0,0.0,0.0,28.1822299863,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.030237693,0.0,0.0,0.0,0.0,0.0,28.1990723916,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.049764326,0.0,0.0,0.0,0.0,0.0,28.1808925533,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.088426748,0.0,0.0,0.0,0.0,0.0,28.1783699471,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.057801538,0.0,0.0,0.0,0.0,0.0,28.1731449125,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.058049885,0.0,0.0,0.0,0.0,0.0,28.1932285051,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.045795802,0.0,0.0,0.0,0.0,0.0,28.175997559,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.047870883,0.0,0.0,0.0,0.0,0.0,28.1939768428,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.045997885,0.0,0.0,0.0,0.0,0.0,28.1907422377,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.037107445,0.0,0.0,0.0,0.0,0.0,28.1610798933,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.042793487,0.0,0.0,0.0,0.0,0.0,28.1698452799,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.050865013,0.0,0.0,0.0,0.0,0.0,28.1829525829,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.055824037,0.0,0.0,0.0,0.0,0.0,28.1829641127,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.045714254,0.0,0.0,0.0,0.0,0.0,28.1787588507,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.066771507,0.0,0.0,0.0,0.0,0.0,28.1901119537,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.042617151,0.0,0.0,0.0,0.0,0.0,28.1913880502,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.057910775,0.0,0.0,0.0,0.0,0.0,28.1819126791,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.046982731,0.0,0.0,0.0,0.0,0.0,28.1688449785,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.066090084,0.0,0.0,0.0,0.0,0.0,28.1891684589,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.062669925,0.0,0.0,0.0,0.0,0.0,28.1942102704,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.09694685,0.0,0.0,0.0,0.0,0.0,28.1774762824,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.056950111,0.0,0.0,0.0,0.0,0.0,28.173027215,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.044483689,0.0,0.0,0.0,0.0,0.0,28.176469429,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.026852195,0.0,0.0,0.0,0.0,0.0,28.1741515571,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.082707068,0.0,0.0,0.0,0.0,0.0,28.2014702102,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.003470128,0.0,0.0,0.0,0.0,0.0,28.1832991559,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.044768392,0.0,0.0,0.0,0.0,0.0,28.1665361055,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.04283903,0.0,0.0,0.0,0.0,0.0,28.1701902537,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.067801569,0.0,0.0,0.0,0.0,0.0,28.1834622312,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.060389938,0.0,0.0,0.0,0.0,0.0,28.1803031421,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,137.994663591,0.0,0.0,0.0,0.0,0.0,28.1702477923,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.059083767,0.0,0.0,0.0,0.0,0.0,28.1784829399,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.035778693,0.0,0.0,0.0,0.0,0.0,28.188250532,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.058326543,0.0,0.0,0.0,0.0,0.0,28.1987935252,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.01015259,0.0,0.0,0.0,0.0,0.0,28.1872694023,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.061975148,0.0,0.0,0.0,0.0,0.0,28.1940692741,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.043935001,0.0,0.0,0.0,0.0,0.0,28.1820960761,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.054123884,0.0,0.0,0.0,0.0,0.0,28.1933314808,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.029420486,0.0,0.0,0.0,0.0,0.0,28.1828965105,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.02639383,0.0,0.0,0.0,0.0,0.0,28.1770967876,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.016402612,0.0,0.0,0.0,0.0,0.0,28.1735980549,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.074374452,0.0,0.0,0.0,0.0,0.0,28.1746394001,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.060703769,0.0,0.0,0.0,0.0,0.0,28.1823668216,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.078546141,0.0,0.0,0.0,0.0,0.0,28.1994340631,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.038044583,0.0,0.0,0.0,0.0,0.0,28.1873952338,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.052935331,0.0,0.0,0.0,0.0,0.0,28.1976505095,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.085281158,0.0,0.0,0.0,0.0,0.0,28.179334682,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.054392633,0.0,0.0,0.0,0.0,0.0,28.1772219232,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.037416185,0.0,0.0,0.0,0.0,0.0,28.1864101894,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.054217063,0.0,0.0,0.0,0.0,0.0,28.1613324235,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.058671399,0.0,0.0,0.0,0.0,0.0,28.1861331332,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.015138352,0.0,0.0,0.0,0.0,0.0,28.1910353238,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.038476932,0.0,0.0,0.0,0.0,0.0,28.1833622958,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.035566848,0.0,0.0,0.0,0.0,0.0,28.1933409842,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.051373155,0.0,0.0,0.0,0.0,0.0,28.181535215,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.052449043,0.0,0.0,0.0,0.0,0.0,28.1910462709,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.053131497,0.0,0.0,0.0,0.0,0.0,28.1770322393,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.077970058,0.0,0.0,0.0,0.0,0.0,28.1763652458,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.077760408,0.0,0.0,0.0,0.0,0.0,28.1823546852,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.069734331,0.0,0.0,0.0,0.0,0.0,28.1910466309,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.042917831,0.0,0.0,0.0,0.0,0.0,28.1727721541,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.070748583,0.0,0.0,0.0,0.0,0.0,28.1764868412,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.073608087,0.0,0.0,0.0,0.0,0.0,28.1855455638,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.056109666,0.0,0.0,0.0,0.0,0.0,28.1760156379,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.045663147,0.0,0.0,0.0,0.0,0.0,28.1821981013,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.06524923,0.0,0.0,0.0,0.0,0.0,28.1850524561,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.076845604,0.0,0.0,0.0,0.0,0.0,28.186304846,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.053979665,0.0,0.0,0.0,0.0,0.0,28.1859323872,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.047983589,0.0,0.0,0.0,0.0,0.0,28.1840525173,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.106850196,0.0,0.0,0.0,0.0,0.0,28.1687099178,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.042131689,0.0,0.0,0.0,0.0,0.0,28.1827137488,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.085607742,0.0,0.0,0.0,0.0,0.0,28.1813202115,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.032747712,0.0,0.0,0.0,0.0,0.0,28.1739105136,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.043986664,0.0,0.0,0.0,0.0,0.0,28.1839544183,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.024682817,0.0,0.0,0.0,0.0,0.0,28.1686328292,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.068467177,0.0,0.0,0.0,0.0,0.0,28.1884297788,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.065555517,0.0,0.0,0.0,0.0,0.0,28.1950339807,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.058914015,0.0,0.0,0.0,0.0,0.0,28.1936631171,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.056950219,0.0,0.0,0.0,0.0,0.0,28.167470249,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.063550997,0.0,0.0,0.0,0.0,0.0,28.1790808645,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.046414169,0.0,0.0,0.0,0.0,0.0,28.1747824497,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.035340523,0.0,0.0,0.0,0.0,0.0,28.1911864558,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.08299203,0.0,0.0,0.0,0.0,0.0,28.1804605645,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.025574204,0.0,0.0,0.0,0.0,0.0,28.1712889461,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.070702781,0.0,0.0,0.0,0.0,0.0,28.1939869098,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
5.0399999999999805,0.0,0.0,138.039234052,0.0,0.0,0.0,0.0,0.0,28.1811513089,0.0,0.0,0.0,426.4928388370791,423.57988613541863,425.4646645990449,424.31126570473924
